hgnc_symbol	Compartments.Score	LOCATE_score	GO.score	Uniprot.Score	Goldstd.Score	Goldstd_result	NEG.control
4286	HIST1H4H	0	0	1	0	0	no	0
4287	HIST2H4A	0	0	1	0	0	no	0
4288	HIST2H4B	0	0	1	0	0	no	0
4289	RAN	0	0	1	0	0	no	1
4290	RPL23	0	0	1	0	0	no	1
4291	RAP1A	0	0	1	0	0	no	0
4292	UBE2D2	0	0	1	0	0	no	1
4293	RPS26	0	0	1	0	0	no	1
4294	RPS28	0	0	1	0	0	no	1
4295	GNB2	0	0	1	0	0	no	1
4296	RPL30	0	0	1	0	0	no	1
4297	BLOC1S1	0	0	1	0	0	no	0
4298	BTG2	0	0	1	0	1	YES	0
4299	PITPNA	0	0	1	0	1	YES	0
4300	KRT76	0	0	1	0	0	no	0
4301	TLE2	0	0	1	0	0	no	1
4302	GLO1	0	0	1	0	0	no	1
4303	PSME1	0	0	1	0	0	no	0
4304	CRYZ	0	0	1	0	0	no	1
4305	FKBP5	0	0	1	0	0	no	1
4306	FXYD3	0	0	1	0	0	no	0
4307	PTGR1	0	0	1	0	0	no	0
4308	NUMA1	0	0	1	0	0	no	1
4309	KRT31	0	0	1	0	0	no	0
4310	PCBP1	0	0	1	0	0	no	1
4311	PCBP2	0	0	1	0	0	no	1
4312	RHEB	0	0	1	0	0	no	0
4313	ATP6AP1	0	0	1	0	0	no	1
4314	RAB11B	0	0	1	0	1	YES	0
4315	SEPT7	0	0	1	0	0	no	1
4316	CCL15	0	0	1	1	1	YES	0
4317	SLC5A12	0	0	1	0	0	no	0
4318	TKFC	0	0	1	0	0	no	1
4319	ANO6	0	0	1	0	0	no	1
4320	GREB1	0	0	1	0	0	no	1
4321	CROCC	0	0	1	0	0	no	1
4322	STRIP1	0	0	1	0	0	no	1
4323	NAPEPLD	0	0	1	0	0	no	1
4324	TTBK2	0	0	1	0	0	no	1
4325	NIPBL	0	0	1	0	1	YES	0
4326	C5orf46	0	0	1	1	0	no	1
4327	MOB1B	0	0	1	0	0	no	1
4328	ARMC9	0	0	1	0	0	no	1
4329	GPR155	0	0	1	0	0	no	1
4330	SLC46A3	0	0	1	0	0	no	1
4331	KRT26	0	0	1	0	0	no	0
4332	TMC6	0	0	1	0	0	no	0
4333	TMC4	0	0	1	0	0	no	0
4334	MYH14	0	0	1	0	0	no	1
4335	PKD1L3	0	0	1	0	0	no	0
4336	LUZP1	0	0	1	0	1	YES	0
4337	PLD3	0	0	1	0	0	no	0
4338	GPIHBP1	0	0	1	0	0	no	0
4339	SLF2	0	0	1	0	1	YES	0
4340	H1FOO	0	0	1	0	0	no	0
4341	IL17RE	0	0	1	1	0	no	0
4342	ERMN	0	0	1	0	0	no	0
4343	DSCAML1	0	0	1	0	0	no	0
4344	ANP32B	0	0	1	0	0	no	1
4345	NECTIN2	0	0	1	0	1	YES	0
4346	EXT2	0	0	1	0	0	no	1
4347	HIST1H2AC	0	0	1	0	0	no	0
4348	ARL8A	0	0	1	0	0	no	0
4349	GALM	0	0	1	0	0	no	1
4350	SLAMF6	0	0	1	0	0	no	0
4351	SAT2	0	0	1	0	0	no	0
4352	ABHD8	0	0	1	0	0	no	1
4353	TGS1	0	0	1	0	0	no	1
4354	SLC22A12	0	0	1	0	0	no	0
4355	PEBP4	0	0	1	0	0	no	0
4356	FAM213A	0	0	1	1	0	no	0
4357	DDX23	0	0	1	0	0	no	1
4358	UBXN6	0	0	1	0	0	no	1
4359	ACTR3C	0	0	1	0	0	no	0
4360	IRF2BPL	0	0	1	0	0	no	1
4361	SH3BGRL3	0	0	1	0	0	no	1
4362	CHMP4B	0	0	1	0	0	no	0
4363	TUBB1	0	0	1	0	0	no	0
4364	EPS8L2	0	0	1	0	0	no	1
4365	PLEKHA1	0	0	1	0	0	no	1
4366	SCPEP1	0	0	1	1	0	no	1
4367	ABCB6	0	0	1	0	0	no	1
4368	PCDH12	0	0	1	0	0	no	0
4369	TPSG1	0	0	1	0	0	no	0
4370	CNTLN	0	0	1	0	0	no	1
4371	C1RL	0	0	1	1	0	no	1
4372	CABP1	0	0	1	0	0	no	0
4373	MPP6	0	0	1	0	0	no	0
4374	SPAST	0	0	1	0	0	no	1
4375	GRHPR	0	0	1	0	0	no	1
4376	UPB1	0	0	1	0	0	no	0
4377	DNAJB9	0	0	1	0	0	no	1
4378	SEC14L3	0	0	1	0	0	no	0
4379	CYB5R1	0	0	1	0	0	no	1
4380	MYO5B	0	0	1	0	0	no	1
4381	APLN	0	0	1	1	0	no	0
4382	ALK	0	0	1	0	0	no	1
4383	SLC22A13	0	0	1	0	0	no	0
4384	RUVBL2	0	0	1	0	0	no	1
4385	CDC42BPB	0	0	1	0	0	no	0
4386	ADGRG1	0	0	1	1	0	no	0
4387	CFAP20	0	0	1	0	0	no	1
4388	OAS3	0	0	1	0	0	no	1
4389	HLA-C	0	0	0	1	0	no	0
4390	HS3ST1	0	0	0	0	1	YES	0
4391	ICA1	0	0	0	0	1	YES	0
4392	CASP10	0	0	0	0	1	YES	0
4393	SLC7A2	0	0	0	0	1	YES	0
4394	SARM1	0	0	0	0	1	YES	0
4395	WDR54	0	0	0	0	1	YES	0
4396	CROT	0	0	0	0	1	YES	0
4397	MYCBP2	0	0	0	0	1	YES	0
4398	REX1BD	0	0	0	0	1	YES	0
4399	MAP3K14	0	0	0	0	1	YES	0
4400	AP2B1	0	0	0	0	1	YES	0
4401	AGK	0	0	0	0	1	YES	0
4402	ARSD	0	0	0	0	1	YES	0
4403	CDKL3	0	0	0	0	1	YES	0
4404	UPP2	0	0	0	0	1	YES	0
4405	RPUSD1	0	0	0	0	1	YES	0
4406	RHBDF1	0	0	0	0	1	YES	0
4407	CACNA2D2	0	0	0	0	1	YES	0
4408	PIGQ	0	0	0	0	1	YES	0
4409	NADK	0	0	0	0	1	YES	0
4410	ADAM22	0	0	0	0	1	YES	0
4411	AASS	0	0	0	0	1	YES	0
4412	PLEKHG6	0	0	0	0	1	YES	0
4413	TRAF3IP3	0	0	0	0	1	YES	0
4414	DYRK4	0	0	0	0	1	YES	0
4415	STARD3NL	0	0	0	0	1	YES	0
4416	BTK	0	0	0	0	1	YES	0
4417	APBA3	0	0	0	0	1	YES	0
4418	ABHD5	0	0	0	0	1	YES	0
4419	PPP5C	0	0	0	0	1	YES	0
4420	TMEM159	0	0	0	0	1	YES	0
4421	TACC3	0	0	0	0	1	YES	0
4422	RGPD5	0	0	0	0	1	YES	0
4423	STMN4	0	0	0	0	1	YES	0
4424	SLC38A5	0	0	0	0	1	YES	0
4425	RALBP1	0	0	0	0	1	YES	0
4426	MARCO	0	0	0	0	1	YES	0
4427	SYT13	0	0	0	0	1	YES	0
4428	SAMD4A	0	0	0	0	1	YES	0
4429	OSBPL5	0	0	0	0	1	YES	0
4430	NLRP2	0	0	0	0	1	YES	0
4431	HSD17B6	0	0	0	0	1	YES	0
4432	KCNG1	0	0	0	0	1	YES	0
4433	AGPAT4	0	0	0	0	1	YES	0
4434	SLAMF7	0	0	0	0	1	YES	0
4435	BTN3A1	0	0	0	0	1	YES	0
4436	POU2F2	0	0	0	0	1	YES	0
4437	RABEP1	0	0	0	0	1	YES	0
4438	DAPK2	0	0	0	0	1	YES	0
4439	STAP1	0	0	0	0	1	YES	0
4440	TRIO	0	0	0	0	1	YES	0
4441	CLEC16A	0	0	0	0	1	YES	0
4442	ZFYVE16	0	0	0	0	1	YES	0
4443	PHLPP2	0	0	0	0	1	YES	0
4444	PQLC2	0	0	0	0	1	YES	0
4445	MYO16	0	0	0	0	1	YES	0
4446	MED17	0	0	0	0	1	YES	0
4447	CTNNA1	0	0	0	0	1	YES	0
4448	XK	0	0	0	0	1	YES	0
4449	ROS1	0	0	0	0	1	YES	0
4450	JKAMP	0	0	0	0	1	YES	0
4451	NFE2L3	0	0	0	0	1	YES	0
4452	SIKE1	0	0	0	0	1	YES	0
4453	ARID4B	0	0	0	0	1	YES	0
4454	TBC1D22A	0	0	0	0	1	YES	0
4455	FAM114A2	0	0	0	0	1	YES	0
4456	RC3H2	0	0	0	0	1	YES	0
4457	TRAF3IP2	0	0	0	0	1	YES	0
4458	PKP2	0	0	0	0	1	YES	0
4459	TMCC3	0	0	0	0	1	YES	0
4460	MTA3	0	0	0	0	1	YES	0
4461	CAMK2B	0	0	0	0	1	YES	0
4462	DGKG	0	0	0	0	1	YES	0
4463	TBXAS1	0	0	0	0	1	YES	0
4464	CTDP1	0	0	0	0	1	YES	0
4465	CDH3	0	0	0	0	1	YES	0
4466	GPBP1	0	0	0	0	1	YES	0
4467	LTK	0	0	0	0	1	YES	0
4468	MRPS24	0	0	0	0	1	YES	0
4469	SPHK2	0	0	0	0	1	YES	0
4470	SPA17	0	0	0	0	1	YES	0
4471	TNPO3	0	0	0	0	1	YES	0
4472	SNX24	0	0	0	0	1	YES	0
4473	ABCA7	0	0	0	0	1	YES	0
4474	DGKA	0	0	0	0	1	YES	0
4475	MAP2K4	0	0	0	0	1	YES	0
4476	SLC9A7	0	0	0	0	1	YES	0
4477	SMARCD1	0	0	0	0	1	YES	0
4478	MPPED2	0	0	0	0	1	YES	0
4479	ISOC1	0	0	0	0	1	YES	0
4480	KLF6	0	0	0	0	1	YES	0
4481	PHKA1	0	0	0	0	1	YES	0
4482	EVI5	0	0	0	0	1	YES	0
4483	ATP11A	0	0	0	0	1	YES	0
4484	LAPTM4A	0	0	0	0	1	YES	0
4485	IP6K2	0	0	0	0	1	YES	0
4486	BCL3	0	0	0	0	1	YES	0
4487	GUCY2C	0	0	0	0	1	YES	0
4488	ZXDC	0	0	0	0	1	YES	0
4489	POLB	0	0	0	0	1	YES	0
4490	CNGB1	0	0	0	0	1	YES	0
4491	CSNK2A2	0	0	0	0	1	YES	0
4492	EIF2B3	0	0	0	0	1	YES	0
4493	CAMK2A	0	0	0	0	1	YES	0
4494	SLC6A15	0	0	0	0	1	YES	0
4495	EPN2	0	0	0	0	1	YES	0
4496	SPEG	0	0	0	0	1	YES	0
4497	FBXW11	0	0	0	0	1	YES	0
4498	LLGL2	0	0	0	0	1	YES	0
4499	CLCN4	0	0	0	0	1	YES	0
4500	PICALM	0	0	0	0	1	YES	0
4501	CA12	0	0	0	0	1	YES	0
4502	ARHGEF10L	0	0	0	0	1	YES	0
4503	TXK	0	0	0	0	1	YES	0
4504	TIPIN	0	0	0	0	1	YES	0
4505	ZNF638	0	0	0	0	1	YES	0
4506	ZNF37A	0	0	0	0	1	YES	0
4507	TMEM131	0	0	0	0	1	YES	0
4508	SEC31B	0	0	0	0	1	YES	0
4509	ARHGAP15	0	0	0	0	1	YES	0
4510	PAG1	0	0	0	0	1	YES	0
4511	GPATCH1	0	0	0	0	1	YES	0
4512	MBNL3	0	0	0	0	1	YES	0
4513	XAB2	0	0	0	0	1	YES	0
4514	NMRK2	0	0	0	0	1	YES	0
4515	TM9SF3	0	0	0	0	1	YES	0
4516	TYR	0	0	0	0	1	YES	0
4517	UBE2A	0	0	0	0	1	YES	0
4518	LAMP3	0	0	0	0	1	YES	0
4519	ADCYAP1R1	0	0	0	0	1	YES	0
4520	CDH17	0	0	0	0	1	YES	0
4521	CIC	0	0	0	0	1	YES	0
4522	RABL2B	0	0	0	0	1	YES	0
4523	RFX3	0	0	0	0	1	YES	0
4524	SMARCA2	0	0	0	0	1	YES	0
4525	PSEN1	0	0	0	0	1	YES	0
4526	RSBN1	0	0	0	0	1	YES	0
4527	MAGI3	0	0	0	0	1	YES	0
4528	OSTM1	0	0	0	0	1	YES	0
4529	MEF2C	0	0	0	0	1	YES	0
4530	UBA5	0	0	0	0	1	YES	0
4531	JMJD4	0	0	0	0	1	YES	0
4532	AACS	0	0	0	0	1	YES	0
4533	CADPS2	0	0	0	0	1	YES	0
4534	PCDHGA2	0	0	0	0	1	YES	0
4535	BZW1	0	0	0	0	1	YES	0
4536	ERC1	0	0	0	0	1	YES	0
4537	XPO1	0	0	0	0	1	YES	0
4538	RNF13	0	0	0	0	1	YES	0
4539	DOPEY1	0	0	0	0	1	YES	0
4540	RRAGB	0	0	0	0	1	YES	0
4541	ZNF586	0	0	0	0	1	YES	0
4542	SCAMP1	0	0	0	0	1	YES	0
4543	ZNF213	0	0	0	0	1	YES	0
4544	CTTN	0	0	0	0	1	YES	0
4545	EPS15	0	0	0	0	1	YES	0
4546	USP40	0	0	0	0	1	YES	0
4547	TMED2	0	0	0	0	1	YES	0
4548	PPP1R15A	0	0	0	0	1	YES	0
4549	NLK	0	0	0	0	1	YES	0
4550	PGS1	0	0	0	0	1	YES	0
4551	DNM1L	0	0	0	0	1	YES	0
4552	ERGIC2	0	0	0	0	1	YES	0
4553	ASAP3	0	0	0	0	1	YES	0
4554	DNMT3B	0	0	0	0	1	YES	0
4555	ARHGAP28	0	0	0	0	1	YES	0
4556	SMOX	0	0	0	0	1	YES	0
4557	SLC4A11	0	0	0	0	1	YES	0
4558	LZTS3	0	0	0	0	1	YES	0
4559	SLC23A2	0	0	0	0	1	YES	0
4560	ZNF302	0	0	0	0	1	YES	0
4561	NECAP1	0	0	0	0	1	YES	0
4562	IRAK3	0	0	0	0	1	YES	0
4563	SPG21	0	0	0	0	1	YES	0
4564	CERS4	0	0	0	0	1	YES	0
4565	TNRC6A	0	0	0	0	1	YES	0
4566	PITPNM2	0	0	0	0	1	YES	0
4567	OSBPL8	0	0	0	0	1	YES	0
4568	ESR1	0	0	0	0	1	YES	0
4569	RGS17	0	0	0	0	1	YES	0
4570	G2E3	0	0	0	0	1	YES	0
4571	TOX4	0	0	0	0	1	YES	0
4572	RFFL	0	0	0	0	1	YES	0
4573	ECHDC1	0	0	0	0	1	YES	0
4574	UPRT	0	0	0	0	1	YES	0
4575	MSH2	0	0	0	0	1	YES	0
4576	HOOK2	0	0	0	0	1	YES	0
4577	ARCN1	0	0	0	0	1	YES	0
4578	BTAF1	0	0	0	0	1	YES	0
4579	BAMBI	0	0	0	0	1	YES	0
4580	CREM	0	0	0	0	1	YES	0
4581	ITPR3	0	0	0	0	1	YES	0
4582	WASHC2A	0	0	0	0	1	YES	0
4583	MAGEB2	0	0	0	0	1	YES	0
4584	ARVCF	0	0	0	0	1	YES	0
4585	CECR2	0	0	0	0	1	YES	0
4586	DERL3	0	0	0	0	1	YES	0
4587	TOP3B	0	0	0	0	1	YES	0
4588	CARD10	0	0	0	0	1	YES	0
4589	GGA1	0	0	0	0	1	YES	0
4590	SEZ6L	0	0	0	0	1	YES	0
4591	MICALL1	0	0	0	0	1	YES	0
4592	RTCB	0	0	0	0	1	YES	0
4593	PPP6R2	0	0	0	0	1	YES	0
4594	AP1B1	0	0	0	0	1	YES	0
4595	PVALB	0	0	0	0	1	YES	0
4596	RANGAP1	0	0	0	0	1	YES	0
4597	POLR3H	0	0	0	0	1	YES	0
4598	CERK	0	0	0	0	1	YES	0
4599	AP4S1	0	0	0	0	1	YES	0
4600	POLE2	0	0	0	0	1	YES	0
4601	SOS2	0	0	0	0	1	YES	0
4602	CNIH1	0	0	0	0	1	YES	0
4603	CGRRF1	0	0	0	0	1	YES	0
4604	PLEK2	0	0	0	0	1	YES	0
4605	GSKIP	0	0	0	0	1	YES	0
4606	YY1	0	0	0	0	1	YES	0
4607	SEC23A	0	0	0	0	1	YES	0
4608	SLA2	0	0	0	0	1	YES	0
4609	TPD52L2	0	0	0	0	1	YES	0
4610	NELFCD	0	0	0	0	1	YES	0
4611	SLCO4A1	0	0	0	0	1	YES	0
4612	DIDO1	0	0	0	0	1	YES	0
4613	GID8	0	0	0	0	1	YES	0
4614	ARFGAP1	0	0	0	0	1	YES	0
4615	CDC25B	0	0	0	0	1	YES	0
4616	SIRPB1	0	0	0	0	1	YES	0
4617	SEC23B	0	0	0	0	1	YES	0
4618	TTI1	0	0	0	0	1	YES	0
4619	SYNDIG1	0	0	0	0	1	YES	0
4620	TNNC2	0	0	0	0	1	YES	0
4621	ACOT8	0	0	0	0	1	YES	0
4622	MIB1	0	0	0	0	1	YES	0
4623	VSIG1	0	0	0	0	1	YES	0
4624	PRPS2	0	0	0	0	1	YES	0
4625	MOSPD1	0	0	0	0	1	YES	0
4626	PAGE4	0	0	0	0	1	YES	0
4627	SMARCA1	0	0	0	0	1	YES	0
4628	ZC3H12B	0	0	0	0	1	YES	0
4629	PORCN	0	0	0	0	1	YES	0
4630	NDFIP2	0	0	0	0	1	YES	0
4631	CAB39L	0	0	0	0	1	YES	0
4632	KLF5	0	0	0	0	1	YES	0
4633	VWA8	0	0	0	0	1	YES	0
4634	DHRS12	0	0	0	0	1	YES	0
4635	ELMO3	0	0	0	0	1	YES	0
4636	PARD6A	0	0	0	0	1	YES	0
4637	VAC14	0	0	0	0	1	YES	0
4638	COG4	0	0	0	0	1	YES	0
4639	SLC7A6	0	0	0	0	1	YES	0
4640	AXIN1	0	0	0	0	1	YES	0
4641	NECAB2	0	0	0	0	1	YES	0
4642	MTHFSD	0	0	0	0	1	YES	0
4643	GSPT1	0	0	0	0	1	YES	0
4644	CLUAP1	0	0	0	0	1	YES	0
4645	HMOX2	0	0	0	0	1	YES	0
4646	ACSBG1	0	0	0	0	1	YES	0
4647	CD276	0	0	0	0	1	YES	0
4648	ATP8B4	0	0	0	0	1	YES	0
4649	DTWD1	0	0	0	0	1	YES	0
4650	TJP1	0	0	0	0	1	YES	0
4651	SGK3	0	0	0	0	1	YES	0
4652	STMN2	0	0	0	0	1	YES	0
4653	SNX16	0	0	0	0	1	YES	0
4654	SQLE	0	0	0	0	1	YES	0
4655	ERI1	0	0	0	0	1	YES	0
4656	OAZ1	0	0	0	0	1	YES	0
4657	DMPK	0	0	0	0	1	YES	0
4658	CCDC130	0	0	0	0	1	YES	0
4659	VRK3	0	0	0	0	1	YES	0
4660	MED26	0	0	0	0	1	YES	0
4661	ILVBL	0	0	0	0	1	YES	0
4662	AKT2	0	0	0	0	1	YES	0
4663	PRX	0	0	0	0	1	YES	0
4664	TJP3	0	0	0	0	1	YES	0
4665	DENND3	0	0	0	0	1	YES	0
4666	NKG7	0	0	0	0	1	YES	0
4667	KDELR1	0	0	0	0	1	YES	0
4668	LIG1	0	0	0	0	1	YES	0
4669	MAST1	0	0	0	0	1	YES	0
4670	USF2	0	0	0	0	1	YES	0
4671	PBX4	0	0	0	0	1	YES	0
4672	ATP13A1	0	0	0	0	1	YES	0
4673	RASA4	0	0	0	0	1	YES	0
4674	CAV2	0	0	0	0	1	YES	0
4675	HOXA2	0	0	0	0	1	YES	0
4676	TSPAN12	0	0	0	0	1	YES	0
4677	GRB10	0	0	0	0	1	YES	0
4678	COBL	0	0	0	0	1	YES	0
4679	MINDY4	0	0	0	0	1	YES	0
4680	SNX8	0	0	0	0	1	YES	0
4681	AP1S1	0	0	0	0	1	YES	0
4682	PHF14	0	0	0	0	1	YES	0
4683	TMEM248	0	0	0	0	1	YES	0
4684	TYRP1	0	0	0	0	1	YES	0
4685	PIP5K1B	0	0	0	0	1	YES	0
4686	PDLIM1	0	0	0	0	1	YES	0
4687	RASSF4	0	0	0	0	1	YES	0
4688	RAB11FIP2	0	0	0	0	1	YES	0
4689	SEC23IP	0	0	0	0	1	YES	0
4690	LIPA	0	0	0	0	1	YES	0
4691	ARHGAP21	0	0	0	0	1	YES	0
4692	ANKRD26	0	0	0	0	1	YES	0
4693	EBF3	0	0	0	0	1	YES	0
4694	ZMIZ1	0	0	0	0	1	YES	0
4695	TSPAN14	0	0	0	0	1	YES	0
4696	RUNDC3A	0	0	0	0	1	YES	0
4697	RAD51C	0	0	0	0	1	YES	0
4698	SLC6A4	0	0	0	0	1	YES	0
4699	DRG2	0	0	0	0	1	YES	0
4700	SLC16A6	0	0	0	0	1	YES	0
4701	MMD	0	0	0	0	1	YES	0
4702	DPH1	0	0	0	0	1	YES	0
4703	DHRS7B	0	0	0	0	1	YES	0
4704	DCUN1D4	0	0	0	0	1	YES	0
4705	CHIC2	0	0	0	0	1	YES	0
4706	GAB1	0	0	0	0	1	YES	0
4707	KLHL2	0	0	0	0	1	YES	0
4708	ANXA10	0	0	0	0	1	YES	0
4709	AADAT	0	0	0	0	1	YES	0
4710	SEPSECS	0	0	0	0	1	YES	0
4711	FBXW7	0	0	0	0	1	YES	0
4712	CLNK	0	0	0	0	1	YES	0
4713	RAPGEF2	0	0	0	0	1	YES	0
4714	SNX25	0	0	0	0	1	YES	0
4715	ZPR1	0	0	0	0	1	YES	0
4716	DTX4	0	0	0	0	1	YES	0
4717	ATG2A	0	0	0	0	1	YES	0
4718	ANAPC15	0	0	0	0	1	YES	0
4719	SLC15A3	0	0	0	0	1	YES	0
4720	AMBRA1	0	0	0	0	1	YES	0
4721	NUP98	0	0	0	0	1	YES	0
4722	TSPAN11	0	0	0	0	1	YES	0
4723	SYT10	0	0	0	0	1	YES	0
4724	BCL7A	0	0	0	0	1	YES	0
4725	SLC6A12	0	0	0	0	1	YES	0
4726	VPS29	0	0	0	0	1	YES	0
4727	MANSC1	0	0	0	0	1	YES	0
4728	CDKN1B	0	0	0	0	1	YES	0
4729	RASAL1	0	0	0	0	1	YES	0
4730	CHPT1	0	0	0	0	1	YES	0
4731	GOLT1B	0	0	0	0	1	YES	0
4732	SMIM8	0	0	0	0	1	YES	0
4733	TPD52L1	0	0	0	0	1	YES	0
4734	CD83	0	0	0	0	1	YES	0
4735	SAYSD1	0	0	0	0	1	YES	0
4736	BVES	0	0	0	0	1	YES	0
4737	MED23	0	0	0	0	1	YES	0
4738	ACOT13	0	0	0	0	1	YES	0
4739	RPS12	0	0	0	0	1	YES	0
4740	SOBP	0	0	0	0	1	YES	0
4741	TRIM38	0	0	0	0	1	YES	0
4742	PEX7	0	0	0	0	1	YES	0
4743	FIG4	0	0	0	0	1	YES	0
4744	SLC16A10	0	0	0	0	1	YES	0
4745	DUSP22	0	0	0	0	1	YES	0
4746	EXOC2	0	0	0	0	1	YES	0
4747	DAP	0	0	0	0	1	YES	0
4748	PCDHB3	0	0	0	0	1	YES	0
4749	HAVCR1	0	0	0	0	1	YES	0
4750	CLINT1	0	0	0	0	1	YES	0
4751	GOLPH3	0	0	0	0	1	YES	0
4752	IRX4	0	0	0	0	1	YES	0
4753	RAD1	0	0	0	0	1	YES	0
4754	SEC24A	0	0	0	0	1	YES	0
4755	TTC33	0	0	0	0	1	YES	0
4756	ERGIC1	0	0	0	0	1	YES	0
4757	PDGFRB	0	0	0	0	1	YES	0
4758	CPEB4	0	0	0	0	1	YES	0
4759	AMOTL2	0	0	0	0	1	YES	0
4760	TFDP2	0	0	0	0	1	YES	0
4761	TFG	0	0	0	0	1	YES	0
4762	USP9Y	0	0	0	0	1	YES	0
4763	TUSC2	0	0	0	0	1	YES	0
4764	PODXL2	0	0	0	0	1	YES	0
4765	KIAA1257	0	0	0	0	1	YES	0
4766	WDR48	0	0	0	0	1	YES	0
4767	ABCC5	0	0	0	0	1	YES	0
4768	ABHD14A-ACY1	0	0	0	0	1	YES	0
4769	PLCH1	0	0	0	0	1	YES	0
4770	SPCS1	0	0	0	0	1	YES	0
4771	TTL	0	0	0	0	1	YES	0
4772	TP53I3	0	0	0	0	1	YES	0
4773	STAM2	0	0	0	0	1	YES	0
4774	SLC30A3	0	0	0	0	1	YES	0
4775	ITGB6	0	0	0	0	1	YES	0
4776	SNX17	0	0	0	0	1	YES	0
4777	CLIP4	0	0	0	0	1	YES	0
4778	EVA1A	0	0	0	0	1	YES	0
4779	FANCL	0	0	0	0	1	YES	0
4780	ST3GAL5	0	0	0	0	1	YES	0
4781	SLC9A2	0	0	0	0	1	YES	0
4782	SLC5A7	0	0	0	0	1	YES	0
4783	BIRC6	0	0	0	0	1	YES	0
4784	CEBPZ	0	0	0	0	1	YES	0
4785	TRAK2	0	0	0	0	1	YES	0
4786	KISS1R	0	0	0	0	1	YES	0
4787	ARID3A	0	0	0	0	1	YES	0
4788	MSH6	0	0	0	0	1	YES	0
4789	PARD3B	0	0	0	0	1	YES	0
4790	DNAJC16	0	0	0	0	1	YES	0
4791	TCEANC2	0	0	0	0	1	YES	0
4792	WRAP73	0	0	0	0	1	YES	0
4793	TRIM62	0	0	0	0	1	YES	0
4794	LAMTOR2	0	0	0	0	1	YES	0
4795	RRAGC	0	0	0	0	1	YES	0
4796	ST6GALNAC5	0	0	0	0	1	YES	0
4797	ADGRL2	0	0	0	0	1	YES	0
4798	KLHL12	0	0	0	0	1	YES	0
4799	SSX2IP	0	0	0	0	1	YES	0
4800	B4GALT2	0	0	0	0	1	YES	0
4801	PIK3R3	0	0	0	0	1	YES	0
4802	MTFR1L	0	0	0	0	1	YES	0
4803	STX12	0	0	0	0	1	YES	0
4804	OSBPL9	0	0	0	0	1	YES	0
4805	MREG	0	0	0	0	1	YES	0
4806	LRMP	0	0	0	0	1	YES	0
4807	PLAGL1	0	0	0	0	1	YES	0
4808	EEF2KMT	0	0	0	0	1	YES	0
4809	PCDH17	0	0	0	0	1	YES	0
4810	CYP20A1	0	0	0	0	1	YES	0
4811	UBE2B	0	0	0	0	1	YES	0
4812	TJP2	0	0	0	0	1	YES	0
4813	PIGZ	0	0	0	0	1	YES	0
4814	DENND1A	0	0	0	0	1	YES	0
4815	FKBP1B	0	0	0	0	1	YES	0
4816	FAM98A	0	0	0	0	1	YES	0
4817	YIPF4	0	0	0	0	1	YES	0
4818	AFTPH	0	0	0	0	1	YES	0
4819	ELOVL3	0	0	0	0	1	YES	0
4820	IFIT2	0	0	0	0	1	YES	0
4821	HELLS	0	0	0	0	1	YES	0
4822	C10orf76	0	0	0	0	1	YES	0
4823	CAAP1	0	0	0	0	1	YES	0
4824	CCDC170	0	0	0	0	1	YES	0
4825	CXorf21	0	0	0	0	1	YES	0
4826	PCDHB14	0	0	0	0	1	YES	0
4827	WBP4	0	0	0	0	1	YES	0
4828	PAIP2	0	0	0	0	1	YES	0
4829	NR2C1	0	0	0	0	1	YES	0
4830	WASHC3	0	0	0	0	1	YES	0
4831	PPP3CC	0	0	0	0	1	YES	0
4832	UBIAD1	0	0	0	0	1	YES	0
4833	SLC35B1	0	0	0	0	1	YES	0
4834	TBX4	0	0	0	0	1	YES	0
4835	TMEM131L	0	0	0	0	1	YES	0
4836	DESI2	0	0	0	0	1	YES	0
4837	GJB6	0	0	0	0	1	YES	0
4838	TMEM39B	0	0	0	0	1	YES	0
4839	TMEM54	0	0	0	0	1	YES	0
4840	SV2C	0	0	0	0	1	YES	0
4841	ZNF644	0	0	0	0	1	YES	0
4842	EEPD1	0	0	0	0	1	YES	0
4843	CCZ1	0	0	0	0	1	YES	0
4844	SMU1	0	0	0	0	1	YES	0
4845	CLTA	0	0	0	0	1	YES	0
4846	WDR83	0	0	0	0	1	YES	0
4847	SPRYD7	0	0	0	0	1	YES	0
4848	ITIH5	0	0	0	0	1	YES	0
4849	LRP1	0	0	0	0	1	YES	0
4850	SMUG1	0	0	0	0	1	YES	0
4851	KBTBD4	0	0	0	0	1	YES	0
4852	CKS2	0	0	0	0	1	YES	0
4853	CHPF	0	0	0	0	1	YES	0
4854	SNX21	0	0	0	0	1	YES	0
4855	PREX1	0	0	0	0	1	YES	0
4856	STX16	0	0	0	0	1	YES	0
4857	NEURL2	0	0	0	0	1	YES	0
4858	IQSEC2	0	0	0	0	1	YES	0
4859	USP9X	0	0	0	0	1	YES	0
4860	PACSIN1	0	0	0	0	1	YES	0
4861	PEX6	0	0	0	0	1	YES	0
4862	TRIM51	0	0	0	0	1	YES	0
4863	DOK4	0	0	0	0	1	YES	0
4864	TMTC4	0	0	0	0	1	YES	0
4865	GRK4	0	0	0	0	1	YES	0
4866	HS3ST3B1	0	0	0	0	1	YES	0
4867	SLC25A35	0	0	0	0	1	YES	0
4868	DDX31	0	0	0	0	1	YES	0
4869	FNDC11	0	0	0	0	1	YES	0
4870	CCDC93	0	0	0	0	1	YES	0
